CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory
481,4380,2022-07-31 00:00:00,360.79,Furniture
481,5556,2022-06-09 00:00:00,470.23,Books
481,2355,2022-07-02 00:00:00,374.18,Books
481,9561,2022-04-23 00:00:00,344.98,Books
481,4523,2022-02-03 00:00:00,432.99,Books
481,8389,2022-07-23 00:00:00,201.52,Electronics
481,8122,2022-02-05 00:00:00,344.59,Books
482,7787,2022-02-28 00:00:00,490.59,Electronics
482,4679,2022-05-22 00:00:00,430.42,Clothing
482,7877,2022-03-24 00:00:00,55.8,Electronics
482,4988,2022-07-14 00:00:00,152.47,Groceries
482,9924,2022-09-01 00:00:00,229.55,Groceries
482,5780,2022-09-26 00:00:00,442.22,Electronics
482,2140,2022-03-01 00:00:00,457.4,Electronics
482,3402,2022-06-08 00:00:00,288.09,Clothing
482,4497,2022-10-06 00:00:00,77.88,Clothing
483,4780,2022-01-01 00:00:00,47.23,Clothing
483,8732,2022-04-29 00:00:00,401.17,Groceries
483,4399,2022-07-14 00:00:00,57.42,Electronics
483,7651,2022-07-29 00:00:00,444.73,Furniture
483,9650,2022-11-02 00:00:00,51.07,Electronics
483,7205,2022-06-09 00:00:00,260.86,Clothing
484,5854,2022-03-01 00:00:00,274.55,Groceries
484,5373,2022-09-07 00:00:00,73.82,Groceries
484,2082,2022-08-09 00:00:00,50.02,Clothing
484,6632,2022-08-16 00:00:00,44.59,Electronics
484,5659,2022-11-16 00:00:00,478.79,Groceries
484,1567,2022-08-25 00:00:00,52.17,Clothing
484,7364,2022-02-22 00:00:00,14.45,Groceries
485,9621,2022-12-20 00:00:00,490.33,Groceries
485,3756,2022-09-02 00:00:00,217.33,Books
485,6277,2022-09-13 00:00:00,408.97,Clothing
485,4508,2022-02-23 00:00:00,130.05,Electronics
485,2895,2022-05-31 00:00:00,446.45,Groceries
485,6001,2022-06-06 00:00:00,20.84,Furniture
485,6302,2022-04-17 00:00:00,415.74,Books
486,8258,2022-11-01 00:00:00,256.77,Groceries
486,9349,2022-08-24 00:00:00,83.77,Electronics
486,5581,2022-04-04 00:00:00,188.27,Furniture
486,7501,2022-04-07 00:00:00,229.92,Furniture
487,4451,2022-12-24 00:00:00,148.61,Books
487,2240,2022-03-16 00:00:00,440.31,Furniture
487,5031,2022-04-09 00:00:00,251.86,Clothing
487,3075,2022-07-17 00:00:00,49.9,Furniture
487,5982,2022-04-01 00:00:00,264.34,Electronics
487,7755,2022-04-05 00:00:00,300.59,Books
487,2714,2022-07-23 00:00:00,168.62,Electronics
488,2055,2022-09-29 00:00:00,393.84,Books
489,6648,2022-08-08 00:00:00,200.29,Furniture
489,6363,2022-07-10 00:00:00,244.19,Clothing
489,6956,2022-01-31 00:00:00,299.42,Groceries
489,9777,2022-07-16 00:00:00,146.33,Groceries
489,9594,2022-04-10 00:00:00,179.34,Clothing
489,1688,2022-11-20 00:00:00,31.54,Clothing
490,1793,2022-07-05 00:00:00,429.84,Electronics
490,8844,2022-11-20 00:00:00,201.81,Furniture
490,9906,2022-09-19 00:00:00,243.89,Groceries
490,6315,2022-04-18 00:00:00,440.97,Clothing
490,8479,2022-11-17 00:00:00,447.54,Furniture
490,6879,2022-08-05 00:00:00,278.71,Books
490,7376,2022-10-24 00:00:00,20.32,Groceries
491,9081,2022-10-17 00:00:00,229.11,Books
491,9297,2022-04-05 00:00:00,177.72,Groceries
491,3707,2022-05-17 00:00:00,146.84,Furniture
491,5482,2022-05-16 00:00:00,458.4,Furniture
491,2912,2022-05-08 00:00:00,418.44,Furniture
491,3442,2022-11-07 00:00:00,52.61,Electronics
492,2319,2022-07-27 00:00:00,414.38,Books
492,5456,2022-10-27 00:00:00,165.88,Groceries
492,5500,2022-12-19 00:00:00,258.36,Clothing
492,8116,2022-03-16 00:00:00,442.45,Clothing
492,6162,2022-08-08 00:00:00,210.73,Groceries
493,6296,2022-05-13 00:00:00,163.39,Electronics
493,4406,2022-03-28 00:00:00,341.31,Furniture
493,4327,2022-10-31 00:00:00,424.29,Electronics
493,4141,2022-12-02 00:00:00,47.01,Books
494,4849,2022-05-31 00:00:00,269.73,Electronics
495,5986,2022-12-08 00:00:00,406.87,Clothing
495,5181,2022-03-16 00:00:00,219.8,Electronics
495,5895,2022-02-06 00:00:00,257.64,Groceries
495,7074,2022-04-10 00:00:00,257.56,Furniture
495,9948,2022-10-15 00:00:00,224.81,Furniture
495,2601,2022-06-07 00:00:00,371.46,Books
496,8560,2022-04-17 00:00:00,104.08,Books
496,9535,2022-05-22 00:00:00,112.71,Groceries
497,9373,2022-09-07 00:00:00,423.73,Clothing
497,9366,2022-03-30 00:00:00,104.52,Electronics
497,3496,2022-08-20 00:00:00,342.02,Electronics
497,1139,2022-08-01 00:00:00,97.06,Furniture
497,8683,2022-08-13 00:00:00,135.77,Groceries
497,1420,2022-12-14 00:00:00,451.67,Furniture
498,4546,2022-01-22 00:00:00,438.01,Furniture
498,1206,2022-07-23 00:00:00,325.9,Books
499,1082,2022-11-26 00:00:00,123.1,Clothing
499,6560,2022-10-09 00:00:00,335.67,Books
500,7054,2022-03-10 00:00:00,28.92,Clothing
500,5961,2022-10-15 00:00:00,285.66,Books
500,2462,2022-09-01 00:00:00,303.3,Furniture
500,1023,2022-03-13 00:00:00,194.12,Furniture
500,3378,2022-09-20 00:00:00,439.24,Groceries
500,5575,2022-06-15 00:00:00,54.28,Electronics
500,9433,2022-10-28 00:00:00,183.5,Furniture
500,5755,2022-10-16 00:00:00,475.94,Clothing
500,5911,2022-05-05 00:00:00,464.26,Clothing
501,2209,2022-07-25 00:00:00,46.2,Electronics
501,5450,2022-12-29 00:00:00,52.75,Groceries
501,8772,2022-07-09 00:00:00,64.79,Electronics
501,2851,2022-02-07 00:00:00,90.9,Clothing
501,5389,2022-06-28 00:00:00,344.81,Books
501,3224,2022-02-23 00:00:00,266.02,Electronics
501,1133,2022-04-03 00:00:00,13.43,Furniture
501,3677,2022-12-12 00:00:00,438.28,Electronics
502,6738,2022-10-29 00:00:00,59.75,Furniture
502,2705,2022-07-15 00:00:00,88.34,Groceries
502,4155,2022-11-19 00:00:00,222.66,Clothing
502,8563,2022-03-26 00:00:00,332.58,Furniture
503,5927,2022-12-02 00:00:00,202.38,Furniture
503,7689,2022-04-22 00:00:00,275.59,Books
503,6922,2022-05-22 00:00:00,304.52,Furniture
503,2827,2022-03-12 00:00:00,335.28,Electronics
503,4919,2022-11-24 00:00:00,198.55,Groceries
503,6836,2022-10-27 00:00:00,20.26,Furniture
504,3947,2022-05-12 00:00:00,110.7,Books
504,6669,2022-05-27 00:00:00,229.14,Furniture
504,6955,2022-02-09 00:00:00,212.09,Groceries
505,1817,2022-12-19 00:00:00,324.56,Furniture
505,3456,2022-04-02 00:00:00,340.75,Clothing
505,2769,2022-06-30 00:00:00,220.69,Books
505,9013,2022-08-25 00:00:00,392.04,Books
505,4982,2022-07-31 00:00:00,324.29,Clothing
505,1928,2022-12-11 00:00:00,243.71,Furniture
505,3632,2022-02-16 00:00:00,466.66,Books
506,2519,2022-01-26 00:00:00,385.66,Groceries
506,3683,2022-03-19 00:00:00,68.56,Electronics
506,5387,2022-02-16 00:00:00,239.68,Groceries
506,5719,2022-01-17 00:00:00,315.84,Clothing
507,3978,2022-08-25 00:00:00,79.58,Furniture
507,1585,2022-10-11 00:00:00,42.85,Furniture
507,3812,2022-02-01 00:00:00,496.88,Clothing
507,9871,2022-09-09 00:00:00,41.49,Furniture
507,9353,2022-03-20 00:00:00,490.44,Electronics
507,4305,2022-05-07 00:00:00,467.57,Furniture
507,2233,2022-08-09 00:00:00,159.68,Electronics
507,7988,2022-03-27 00:00:00,296.26,Books
507,5740,2022-06-20 00:00:00,250.28,Clothing
508,1935,2022-03-20 00:00:00,225.5,Furniture
508,6985,2022-03-02 00:00:00,228.62,Books
508,8096,2022-05-11 00:00:00,436.7,Groceries
508,4090,2022-01-03 00:00:00,351.09,Books
508,5977,2022-09-29 00:00:00,294.7,Books
509,1818,2022-10-29 00:00:00,389.03,Groceries
509,2988,2022-12-27 00:00:00,450.47,Groceries
509,2774,2022-07-23 00:00:00,91.6,Electronics
509,8243,2022-02-14 00:00:00,134.33,Electronics
509,8494,2022-10-19 00:00:00,223.45,Books
509,5635,2022-07-30 00:00:00,171.3,Books
509,5234,2022-02-27 00:00:00,426.79,Clothing
509,2286,2022-08-17 00:00:00,91.13,Furniture
509,8033,2022-09-10 00:00:00,468.44,Clothing
510,4562,2022-04-01 00:00:00,392.1,Groceries
511,2196,2022-12-24 00:00:00,196.94,Furniture
511,7043,2022-08-02 00:00:00,316.62,Books
511,8018,2022-08-14 00:00:00,424.16,Books
511,7486,2022-06-07 00:00:00,223.98,Furniture
511,8166,2022-10-08 00:00:00,170.6,Electronics
511,8422,2022-11-17 00:00:00,206.95,Clothing
511,1767,2022-12-22 00:00:00,357.02,Groceries
511,2922,2022-01-29 00:00:00,7.23,Furniture
511,2934,2022-03-22 00:00:00,124.38,Clothing
512,2394,2022-10-07 00:00:00,340.3,Groceries
512,8897,2022-06-08 00:00:00,470.01,Furniture
512,8821,2022-04-18 00:00:00,438.06,Groceries
512,3228,2022-04-04 00:00:00,29.73,Books
512,8279,2022-12-03 00:00:00,84.25,Furniture
513,3177,2022-06-19 00:00:00,172.81,Clothing
514,3424,2022-02-12 00:00:00,292.25,Electronics
514,5583,2022-10-28 00:00:00,140.03,Clothing
514,8383,2022-04-06 00:00:00,96.18,Books
514,5985,2022-03-09 00:00:00,355.8,Furniture
514,4553,2022-05-17 00:00:00,304.19,Electronics
514,7090,2022-01-29 00:00:00,417.84,Furniture
515,5530,2022-01-03 00:00:00,439.65,Electronics
515,3205,2022-05-01 00:00:00,237.79,Groceries
515,1921,2022-02-12 00:00:00,438,Furniture
515,7249,2022-12-01 00:00:00,64.38,Clothing
515,6968,2022-03-09 00:00:00,21.16,Furniture
515,1749,2022-12-03 00:00:00,438.6,Clothing
516,7334,2022-01-28 00:00:00,10.7,Clothing
516,6761,2022-08-17 00:00:00,479.35,Furniture
516,2230,2022-09-24 00:00:00,122.17,Furniture
517,7474,2022-03-22 00:00:00,211.22,Electronics
517,8855,2022-06-07 00:00:00,71.46,Electronics
517,9908,2022-09-04 00:00:00,87.97,Books
517,1425,2022-12-21 00:00:00,296.9,Books
517,2484,2022-04-18 00:00:00,406.43,Groceries
518,5469,2022-03-28 00:00:00,85.19,Electronics
518,1856,2022-01-23 00:00:00,307.41,Groceries
518,5458,2022-11-13 00:00:00,367.95,Books
518,3495,2022-08-12 00:00:00,400.54,Furniture
518,2338,2022-07-16 00:00:00,245.64,Clothing
518,1803,2022-10-04 00:00:00,362.81,Books
518,1541,2022-10-16 00:00:00,459.05,Groceries
518,3644,2022-10-14 00:00:00,411.89,Groceries
518,5059,2022-11-07 00:00:00,438.12,Books
519,9542,2022-05-05 00:00:00,164.16,Books
519,8221,2022-09-18 00:00:00,133.96,Books
519,8659,2022-11-01 00:00:00,320.94,Groceries
519,9530,2022-09-05 00:00:00,440.76,Clothing
519,9472,2022-04-29 00:00:00,66.03,Electronics
519,6844,2022-10-31 00:00:00,19.95,Furniture
519,8009,2022-05-19 00:00:00,92.42,Furniture
519,2898,2022-11-22 00:00:00,305.54,Groceries
519,8722,2022-06-25 00:00:00,350.64,Electronics
520,3063,2022-07-18 00:00:00,432.33,Furniture
520,7708,2022-08-17 00:00:00,458.25,Clothing
520,7605,2022-12-16 00:00:00,418.31,Furniture
520,1412,2022-05-26 00:00:00,473.21,Furniture
520,8602,2022-04-18 00:00:00,177.19,Books
521,5078,2022-01-12 00:00:00,205.48,Furniture
521,1003,2022-04-12 00:00:00,440.27,Electronics
522,3072,2022-07-21 00:00:00,494.34,Books
522,2017,2022-06-23 00:00:00,368.47,Electronics
522,2245,2022-09-16 00:00:00,447.67,Clothing
522,4783,2022-02-20 00:00:00,47.53,Furniture
522,2035,2022-03-13 00:00:00,101.97,Electronics
522,5123,2022-06-06 00:00:00,496.06,Groceries
522,8617,2022-03-19 00:00:00,87.89,Clothing
522,6930,2022-11-09 00:00:00,430.53,Clothing
522,2464,2022-02-12 00:00:00,83.08,Electronics
523,4057,2022-09-18 00:00:00,384.32,Electronics
523,1703,2022-09-06 00:00:00,223.03,Groceries
523,9688,2022-07-15 00:00:00,189.9,Books
523,3370,2022-11-08 00:00:00,130.29,Furniture
523,4915,2022-06-06 00:00:00,367.4,Clothing
523,5517,2022-04-29 00:00:00,38.43,Electronics
523,4994,2022-12-24 00:00:00,10.03,Books
523,1582,2022-01-20 00:00:00,445.04,Groceries
523,6272,2022-04-17 00:00:00,301.58,Electronics
524,4196,2022-10-29 00:00:00,40.78,Groceries
524,5547,2022-07-20 00:00:00,230.01,Books
524,4765,2022-11-08 00:00:00,428.82,Furniture
524,7316,2022-09-04 00:00:00,396.26,Clothing
524,4845,2022-08-11 00:00:00,241.32,Furniture
524,3761,2022-11-11 00:00:00,193.12,Furniture
524,3749,2022-03-23 00:00:00,429.98,Clothing
524,2841,2022-09-24 00:00:00,254.73,Clothing
524,1174,2022-11-23 00:00:00,350.34,Clothing
525,9922,2022-01-02 00:00:00,172.97,Groceries
525,9842,2022-09-16 00:00:00,78.67,Groceries
525,6342,2022-03-13 00:00:00,132.07,Clothing
525,7118,2022-01-14 00:00:00,78.73,Furniture
526,9427,2022-09-25 00:00:00,143.03,Books
526,9370,2022-01-27 00:00:00,83.16,Clothing
526,9269,2022-08-31 00:00:00,134.32,Groceries
526,7324,2022-08-04 00:00:00,85.81,Books
527,6994,2022-12-22 00:00:00,194.57,Electronics
527,1037,2022-10-14 00:00:00,132.53,Furniture
527,4755,2022-05-16 00:00:00,16.41,Furniture
528,7585,2022-11-07 00:00:00,82.79,Furniture
528,6833,2022-03-09 00:00:00,276.34,Electronics
528,6958,2022-11-19 00:00:00,24.4,Clothing
528,6872,2022-12-19 00:00:00,480.52,Books
528,8975,2022-03-12 00:00:00,179.18,Electronics
528,6254,2022-02-02 00:00:00,310.32,Books
529,5383,2022-08-06 00:00:00,167.45,Electronics
529,1052,2022-11-03 00:00:00,371.17,Groceries
529,8205,2022-04-08 00:00:00,492.19,Furniture
529,4112,2022-11-21 00:00:00,84.17,Groceries
529,4467,2022-08-30 00:00:00,130.74,Groceries
529,2115,2022-08-12 00:00:00,339.92,Groceries
529,4894,2022-10-06 00:00:00,364.77,Books
529,7197,2022-04-24 00:00:00,383.31,Books
530,2958,2022-07-15 00:00:00,74.37,Books
530,2350,2022-09-20 00:00:00,249.21,Electronics
530,9292,2022-06-13 00:00:00,348.53,Groceries
530,4902,2022-11-26 00:00:00,185.54,Furniture
530,3688,2022-10-25 00:00:00,48.97,Furniture
530,4827,2022-11-25 00:00:00,405.02,Groceries
531,7116,2022-05-31 00:00:00,200.72,Furniture
531,2995,2022-09-04 00:00:00,133.39,Clothing
531,4593,2022-10-19 00:00:00,89.57,Groceries
531,6578,2022-02-18 00:00:00,344.87,Furniture
531,7694,2022-03-30 00:00:00,301.84,Clothing
531,7001,2022-11-15 00:00:00,234.43,Groceries
531,2397,2022-05-19 00:00:00,428.38,Clothing
531,3854,2022-04-28 00:00:00,77.95,Books
531,6066,2022-04-13 00:00:00,196.97,Clothing
532,1862,2022-09-19 00:00:00,478.9,Electronics
532,4495,2022-05-24 00:00:00,404.58,Electronics
532,7115,2022-06-14 00:00:00,465.2,Books
532,2330,2022-11-21 00:00:00,68.99,Clothing
532,9068,2022-08-12 00:00:00,422.92,Clothing
532,7407,2022-01-30 00:00:00,164.8,Electronics
532,8057,2022-01-05 00:00:00,318.34,Electronics
532,1712,2022-07-31 00:00:00,48.85,Electronics
533,7708,2022-09-11 00:00:00,388.31,Books
534,7726,2022-09-30 00:00:00,219.76,Electronics
534,3883,2022-12-03 00:00:00,30.78,Clothing
534,6131,2022-04-23 00:00:00,285.77,Books
535,6767,2022-02-25 00:00:00,303.98,Books
535,3113,2022-02-27 00:00:00,369.51,Books
535,4457,2022-04-15 00:00:00,353.88,Clothing
535,9580,2022-06-28 00:00:00,263.14,Books
535,2539,2022-11-14 00:00:00,253.91,Furniture
535,6579,2022-10-22 00:00:00,286.53,Furniture
535,9274,2022-11-27 00:00:00,147.61,Furniture
535,3095,2022-04-10 00:00:00,167.42,Furniture
536,5063,2022-07-19 00:00:00,439.65,Furniture
536,9643,2022-02-28 00:00:00,362.3,Clothing
536,3014,2022-08-20 00:00:00,491.76,Electronics
536,4265,2022-07-08 00:00:00,345.65,Furniture
537,9491,2022-08-28 00:00:00,473.41,Electronics
537,7556,2022-06-02 00:00:00,181.71,Books
537,8859,2022-01-28 00:00:00,440.58,Clothing
537,4697,2022-12-29 00:00:00,221.02,Electronics
537,5828,2022-07-20 00:00:00,277.38,Furniture
537,3096,2022-09-10 00:00:00,473.47,Books
538,7599,2022-05-30 00:00:00,239.97,Furniture
538,3472,2022-07-20 00:00:00,411.91,Groceries
539,6907,2022-01-21 00:00:00,213.21,Groceries
539,9537,2022-02-19 00:00:00,224.04,Clothing
539,7624,2022-05-06 00:00:00,95.75,Books
539,1859,2022-09-07 00:00:00,309.05,Clothing
539,5001,2022-03-13 00:00:00,70.36,Furniture
539,2819,2022-01-02 00:00:00,373.94,Books
540,1769,2022-01-28 00:00:00,209.25,Clothing
540,6576,2022-04-30 00:00:00,440.22,Books
541,5162,2022-05-11 00:00:00,127.29,Clothing
541,1780,2022-07-08 00:00:00,57.74,Books
542,1158,2022-02-13 00:00:00,207.32,Clothing
542,4812,2022-10-07 00:00:00,85.47,Electronics
542,3056,2022-08-03 00:00:00,51.98,Books
543,7869,2022-07-05 00:00:00,103.23,Furniture
543,7334,2022-09-06 00:00:00,126.55,Books
543,4764,2022-12-09 00:00:00,353.75,Groceries
543,1715,2022-08-24 00:00:00,338.66,Groceries
543,5255,2022-01-07 00:00:00,17.64,Clothing
544,3525,2022-01-20 00:00:00,157.65,Groceries
544,4086,2022-01-12 00:00:00,352.12,Electronics
544,8409,2022-12-28 00:00:00,445.72,Books
544,2204,2022-12-20 00:00:00,143.96,Electronics
545,3555,2022-04-03 00:00:00,195.78,Clothing
545,1705,2022-10-02 00:00:00,257.09,Groceries
546,9995,2022-01-25 00:00:00,148.71,Groceries
546,4657,2022-01-21 00:00:00,426.34,Electronics
547,2652,2022-01-20 00:00:00,165.9,Clothing
547,3419,2022-08-26 00:00:00,402.88,Books
547,8870,2022-12-10 00:00:00,147.36,Books
548,2303,2022-05-29 00:00:00,373.58,Electronics
548,3856,2022-09-14 00:00:00,359.85,Furniture
548,5021,2022-06-13 00:00:00,210.25,Furniture
548,4352,2022-02-06 00:00:00,355.3,Books
548,8489,2022-08-15 00:00:00,26.64,Groceries
548,3573,2022-07-12 00:00:00,119.55,Books
548,6416,2022-07-06 00:00:00,384.59,Clothing
548,7410,2022-12-21 00:00:00,181.74,Books
548,9606,2022-04-16 00:00:00,104.64,Clothing
549,4924,2022-04-07 00:00:00,264.66,Books
549,9251,2022-10-26 00:00:00,94.01,Books
550,2048,2022-09-29 00:00:00,41.24,Furniture
550,3322,2022-07-28 00:00:00,379.11,Groceries
550,7769,2022-12-22 00:00:00,379.16,Groceries
550,8037,2022-06-16 00:00:00,381.24,Groceries
550,8493,2022-10-06 00:00:00,264.8,Books
550,7977,2022-06-01 00:00:00,24.61,Electronics
550,7173,2022-06-01 00:00:00,317.34,Electronics
550,5299,2022-07-10 00:00:00,352.76,Books
551,8955,2022-10-13 00:00:00,376.14,Furniture
551,9497,2022-12-01 00:00:00,361.36,Books
551,8632,2022-07-10 00:00:00,260.8,Electronics
551,2192,2022-03-08 00:00:00,303.65,Clothing
551,5377,2022-06-26 00:00:00,196.6,Furniture
551,5398,2022-08-28 00:00:00,240.98,Books
551,5464,2022-04-27 00:00:00,423.56,Books
551,4650,2022-11-29 00:00:00,431.48,Clothing
551,4655,2022-05-08 00:00:00,433.34,Groceries
552,7349,2022-09-02 00:00:00,291.44,Books
552,8459,2022-08-23 00:00:00,459.74,Furniture
552,7654,2022-05-24 00:00:00,298.78,Books
553,2305,2022-04-19 00:00:00,70.02,Clothing
553,1104,2022-06-19 00:00:00,161.18,Groceries
553,2383,2022-11-28 00:00:00,438.46,Clothing
553,5460,2022-04-26 00:00:00,438.49,Furniture
553,2093,2022-11-18 00:00:00,446.46,Books
553,8888,2022-11-09 00:00:00,494.3,Electronics
553,6983,2022-03-15 00:00:00,76.7,Electronics
554,3113,2022-06-21 00:00:00,371.93,Groceries
554,3142,2022-07-18 00:00:00,184.93,Electronics
554,4897,2022-07-01 00:00:00,483.2,Books
554,1993,2022-12-25 00:00:00,280.76,Clothing
554,5257,2022-07-14 00:00:00,227.3,Books
554,9027,2022-07-27 00:00:00,274.42,Furniture
555,8131,2022-04-19 00:00:00,100.29,Clothing
555,5338,2022-10-14 00:00:00,293.7,Electronics
556,1849,2022-12-29 00:00:00,426.21,Clothing
556,6934,2022-07-16 00:00:00,83.91,Books
556,4359,2022-04-03 00:00:00,348.25,Clothing
556,9598,2022-07-05 00:00:00,444.42,Groceries
556,9570,2022-07-30 00:00:00,274.97,Groceries
556,5428,2022-10-27 00:00:00,281.8,Electronics
556,3097,2022-01-12 00:00:00,272.98,Groceries
557,3467,2022-01-13 00:00:00,314.72,Furniture
557,9139,2022-12-14 00:00:00,382.14,Groceries
557,6999,2022-11-29 00:00:00,483.12,Books
558,3945,2022-07-04 00:00:00,30.81,Electronics
558,7028,2022-11-17 00:00:00,451.1,Groceries
558,5781,2022-01-01 00:00:00,283.11,Clothing
558,4717,2022-03-08 00:00:00,369.73,Books
558,4824,2022-10-06 00:00:00,154.47,Furniture
558,9146,2022-11-22 00:00:00,433.75,Clothing
559,7608,2022-05-10 00:00:00,251.49,Electronics
559,1333,2022-08-06 00:00:00,183.9,Books
559,5084,2022-09-12 00:00:00,356.29,Furniture
559,5113,2022-02-11 00:00:00,422.59,Furniture
559,6597,2022-10-17 00:00:00,156.5,Clothing
559,4114,2022-03-28 00:00:00,490.24,Books
559,8516,2022-03-08 00:00:00,290.65,Books
560,1876,2022-05-29 00:00:00,7.26,Furniture
560,1954,2022-12-10 00:00:00,196.08,Groceries
561,9776,2022-07-16 00:00:00,349.93,Furniture
561,3441,2022-01-25 00:00:00,197.96,Clothing
561,6658,2022-02-05 00:00:00,286.43,Clothing
561,5086,2022-06-09 00:00:00,120.95,Clothing
561,9517,2022-12-25 00:00:00,35.65,Books
561,7127,2022-05-06 00:00:00,378.48,Clothing
562,6341,2022-07-03 00:00:00,213.99,Groceries
562,2968,2022-03-14 00:00:00,269.33,Groceries
562,1530,2022-08-10 00:00:00,161.9,Books
562,2162,2022-08-06 00:00:00,277.2,Books
562,7383,2022-10-18 00:00:00,46.83,Electronics
562,2940,2022-04-24 00:00:00,367.5,Furniture
562,3012,2022-02-12 00:00:00,60.77,Groceries
562,6452,2022-02-02 00:00:00,351.1,Clothing
562,7511,2022-11-20 00:00:00,412.33,Furniture
563,8233,2022-03-20 00:00:00,27.71,Books
563,5133,2022-01-25 00:00:00,281.41,Books
563,9681,2022-11-14 00:00:00,75,Books
563,7923,2022-12-20 00:00:00,377.69,Books
563,3662,2022-05-24 00:00:00,328.32,Clothing
564,9842,2022-08-27 00:00:00,339.72,Electronics
564,6223,2022-08-01 00:00:00,236.75,Electronics
564,9167,2022-08-24 00:00:00,172.34,Groceries
564,8173,2022-06-16 00:00:00,135.45,Furniture
564,7687,2022-12-06 00:00:00,84.91,Electronics
564,9296,2022-09-11 00:00:00,453.42,Electronics
564,2004,2022-04-18 00:00:00,436.64,Groceries
565,8050,2022-04-26 00:00:00,499.51,Furniture
565,3087,2022-12-04 00:00:00,438.02,Furniture
565,5674,2022-05-13 00:00:00,457.88,Groceries
565,9509,2022-01-21 00:00:00,401.7,Groceries
565,3514,2022-02-14 00:00:00,487.01,Furniture
565,1524,2022-11-17 00:00:00,152.13,Books
566,8118,2022-10-31 00:00:00,166.5,Electronics
566,3565,2022-02-12 00:00:00,481.23,Books
566,9355,2022-01-08 00:00:00,481.22,Furniture
566,9290,2022-12-02 00:00:00,13.95,Furniture
566,4930,2022-11-24 00:00:00,126.14,Groceries
566,7194,2022-08-03 00:00:00,341.62,Groceries
566,4214,2022-04-25 00:00:00,256.55,Furniture
567,4003,2022-01-10 00:00:00,472.36,Groceries
568,1632,2022-10-14 00:00:00,180.83,Electronics
568,9592,2022-08-30 00:00:00,466.53,Groceries
568,9869,2022-05-15 00:00:00,403.85,Groceries
569,5477,2022-08-10 00:00:00,222.58,Clothing
569,3780,2022-08-22 00:00:00,182.8,Electronics
569,6788,2022-12-07 00:00:00,212.7,Furniture
569,5881,2022-07-11 00:00:00,423.99,Furniture
569,3135,2022-07-30 00:00:00,86.54,Electronics
569,9572,2022-05-14 00:00:00,422.24,Books
570,2348,2022-09-16 00:00:00,366.96,Books
570,4313,2022-06-25 00:00:00,496.44,Clothing
570,9070,2022-02-21 00:00:00,366.48,Groceries
570,1444,2022-04-07 00:00:00,388.18,Groceries
570,8114,2022-04-02 00:00:00,449.01,Groceries
570,5032,2022-08-22 00:00:00,41.32,Clothing
570,9971,2022-03-28 00:00:00,249.65,Furniture
571,3643,2022-05-23 00:00:00,227.64,Books
571,7686,2022-09-13 00:00:00,262.86,Books
571,7502,2022-10-27 00:00:00,471.98,Furniture
572,2999,2022-12-29 00:00:00,460.59,Electronics
572,5028,2022-12-14 00:00:00,77.47,Clothing
573,4051,2022-11-04 00:00:00,15.56,Groceries
573,5872,2022-07-06 00:00:00,496.06,Groceries
573,2956,2022-02-19 00:00:00,305.3,Clothing
573,2051,2022-02-07 00:00:00,92.55,Clothing
573,4200,2022-10-10 00:00:00,421.93,Groceries
574,2562,2022-12-06 00:00:00,116.83,Furniture
574,5165,2022-12-31 00:00:00,107.03,Groceries
574,6396,2022-06-23 00:00:00,276.62,Groceries
574,5957,2022-03-06 00:00:00,313.02,Groceries
574,3897,2022-07-15 00:00:00,273.28,Electronics
574,7597,2022-07-16 00:00:00,263.66,Furniture
574,8823,2022-11-11 00:00:00,408.72,Furniture
574,5414,2022-12-01 00:00:00,343.32,Clothing
574,8912,2022-04-25 00:00:00,334.92,Groceries
575,3997,2022-08-21 00:00:00,93.23,Books
575,4398,2022-07-25 00:00:00,69.39,Clothing
575,4428,2022-03-01 00:00:00,176.51,Clothing
575,6915,2022-10-02 00:00:00,190.29,Books
575,4628,2022-11-02 00:00:00,369.25,Furniture
575,2138,2022-10-11 00:00:00,321.36,Electronics
575,8257,2022-07-13 00:00:00,48.33,Electronics
575,9750,2022-02-27 00:00:00,225.33,Electronics
575,3587,2022-01-08 00:00:00,56.57,Furniture
576,9786,2022-03-19 00:00:00,211.06,Groceries
576,8127,2022-06-29 00:00:00,393.11,Books
576,6414,2022-06-13 00:00:00,75.14,Furniture
576,3989,2022-08-31 00:00:00,76.62,Books
577,8269,2022-08-16 00:00:00,98.8,Electronics
577,3895,2022-10-06 00:00:00,390.49,Furniture
577,2677,2022-03-24 00:00:00,200.21,Electronics
577,5829,2022-08-09 00:00:00,395.48,Groceries
577,9367,2022-07-28 00:00:00,337.37,Groceries
577,3136,2022-04-06 00:00:00,166.77,Furniture
577,8985,2022-06-18 00:00:00,390.44,Groceries
577,1578,2022-04-04 00:00:00,393.67,Books
578,7916,2022-06-06 00:00:00,125.52,Furniture
578,5373,2022-10-17 00:00:00,487.42,Books
578,6750,2022-08-03 00:00:00,102.66,Electronics
579,3569,2022-07-19 00:00:00,352.54,Furniture
579,6272,2022-07-21 00:00:00,49.87,Furniture
580,9215,2022-12-11 00:00:00,106.48,Groceries
580,9608,2022-10-26 00:00:00,126.27,Groceries
581,1085,2022-07-04 00:00:00,322.33,Clothing
581,6644,2022-05-26 00:00:00,85.33,Furniture
